Id,SalePrice
2658,180323.28628728818
2718,168472.51839030345
2414,207088.98531114138
1989,125769.22225120067
625,174748.20593394808
333,127835.07194886565
1327,127698.81210427257
858,154709.81701972274
95,195878.62883840816
1568,168930.9030879426
2482,162927.99798270018
1364,120203.21345896898
2584,148970.3960787013
818,242316.85575693974
2673,165013.61833752156
2089,141841.65930733795
1297,154585.8665560907
790,124683.50124371401
2616,200527.3729406999
720,192489.7380431038
222,151740.54163995886
557,135661.5570495192
1148,201303.60310809175
2766,178906.7933723504
534,180455.4076490722
1452,130419.38974409923
630,121600.86698376434
2648,114387.70632442122
125,148630.74953194906
1904,124975.29541170763
1670,118283.56073953475
756,95515.69893844871
717,258355.82203475444
1032,164106.8168417455
852,209789.99570332505
1731,184219.92607133437
2639,177638.86171997612
2071,116123.7975621563
1267,133681.75930801407
1851,218699.270125721
567,164959.3443679465
2439,221308.06662570022
1898,148971.95389705393
647,169869.93415439065
2256,226141.49763098167
979,140636.71441589517
1444,219988.59140412067
2485,144771.6863395006
157,124858.74681927916
88,131946.03610752276
2003,124695.43337330935
186,182564.19760390904
1425,249764.87902105454
2695,127006.02972269649
738,111446.78809228784
395,157325.47496974494
1353,158867.99369257494
1878,149957.05659997312
390,164517.9177220051
1456,244885.53203862906
1103,326732.2402208784
1387,135192.57679580437
2070,157794.85871262825
1199,173525.5068044202
2479,172925.65607426147
501,294215.8710232341
2362,112721.63285420276
1718,217340.17762689703
2188,118877.8342481479
1483,184501.24839668235
2557,71825.45366135791
437,336901.5527593234
2224,192318.1493100766
1628,179433.04928278184
397,139800.49193602978
587,198905.28881020198
971,148257.47830808902
2611,141012.410425945
1887,115709.54385080683
2399,343161.5077106295
2148,211144.22958233004
304,117762.53897916836
1997,140235.9492969761
2817,125473.80979369637
1431,184586.976365674
427,346732.0132104905
263,131134.9578142756
598,168574.05663042463
2895,239014.50472628238
687,142212.07961489214
1822,139470.40113086443
2191,119591.52926814913
179,163489.40039790532
1009,211939.95601818163
2010,136057.83425512718
1991,150456.4355522268
1411,165430.92764890616
1721,221500.66068279668
1144,190955.70263670044
593,204391.76040169058
575,297619.5712245669
1249,177113.13768013113
1604,140417.73831710033
1064,513992.7907328224
1923,164884.5423499706
1988,132691.7730564488
2325,175019.73563644764
114,200577.83741760676
2700,162901.20193579173
217,134014.2147522905
343,178183.21987122355
386,238846.96013267428
2005,134755.44705184546
2908,154575.4027920777
1814,231837.56383958049
2446,510238.9433735156
208,144106.65808613613
1679,140302.91487629953
822,321916.17034038715
6,193655.23525288893
1781,397234.41735435266
2397,253881.65779905536
2340,286234.50075224094
1618,178347.50381095728
2843,140232.74426022734
1061,336530.41028777993
2786,134759.1878246418
1935,141410.47866788457
1341,128314.28228390106
521,283537.8426120868
2136,147623.26822101697
996,201829.6381575099
227,141931.38136017992
135,167534.40742091526
1167,190045.49586763556
294,217850.42799741638
1776,202550.82207853207
540,182709.30759444035
1717,211919.6245259647
2303,146949.91546903414
116,180504.8802642412
127,143287.4268561099
1371,133399.844179228
1014,180146.56251652594
1507,124792.28346627566
702,143999.24740325517
750,158185.8522493474
261,159685.94480647886
1559,83027.73659442518
577,221281.17658699953
2812,202655.73121850973
2080,162722.69505861652
1368,130001.93620277327
2376,136270.76690857002
659,116932.0140469363
1235,138989.5657758356
332,117697.30189300292
1917,149328.4943970641
2094,235109.19132080278
1460,256657.8775139429
1471,212425.71047261785
1509,132360.27328301503
1922,148464.744162869
433,521060.4480748534
460,242513.59849220188
1116,243551.29022189905
1137,179167.0294060373
53,168728.48397103787
2354,279440.3844043395
1475,197661.431064055
1761,623607.2326151462
842,153597.53355416772
2739,200413.25468294678
2509,167681.06293480104
1007,206513.3276437338
2610,183299.9561322422
1952,71877.80033146741
2719,163181.6317205351
2921,126212.16280150712
1966,142721.82034852816
292,107279.87261343426
1204,187718.28213813523
1829,259138.2975262321
2419,189903.49055075462
391,154032.86202142903
798,119247.46633744826
481,202882.73200294914
193,200251.17712012707
555,128229.40887733849
899,129264.52746177943
2357,176305.1446624865
328,158165.37866181132
1356,143189.98254463763
1154,114861.04503373292
1730,183462.64640947426
2249,159188.73070604625
1119,261800.6880660374
2856,135493.1847005471
1394,154567.1631032483
2587,129586.8400309383
61,313209.6033494357
2661,196012.20205471257
2711,138830.07294126792
1147,186482.11958075204
757,133662.55996996094
2623,99613.14286682781
2378,140958.65849609734
1413,142232.79749195912
1722,214293.14559721728
1112,230609.42058706848
1623,202794.16448140034
1201,183108.95490713618
1513,119335.04022957632
957,381247.8087579955
1171,271766.6230937548
1145,193371.50802141541
2726,249259.49327695736
703,167071.96295924226
760,123182.24735283433
1964,140146.89609313858
2512,201331.5459491011
159,160707.85142040896
1281,161235.14760044354
468,184303.11473562397
290,115265.31240719272
665,108999.91307607114
1463,268794.01225466543
1792,228393.6473310985
923,141383.83022897804
500,261376.52029878486
1408,214511.2155650366
331,137802.94259333276
170,122200.07307575515
2192,115251.4058262564
2571,281751.9971730436
2314,181445.09558772246
2647,110779.19763707096
422,425385.05904773716
2457,392814.40202693996
1838,192267.29018469396
2805,248871.39294549462
1645,154484.66103375435
1711,281538.3624880368
2825,242408.4783792588
322,322349.8884931264
2103,259248.0872931503
342,118685.0059741964
600,131448.24997027405
488,192479.23871245992
1725,287103.2761914593
2246,278220.44120760995
2847,157078.1310722631
806,236409.24100020961
530,241750.80444291438
963,195858.30326044554
2678,116653.25918033422
171,110040.08266995169
2401,428341.4356782034
805,218823.61722048285
2259,220478.20921140013
1748,183797.2216929629
1361,145950.6415194042
1677,150518.83244672915
1406,152405.2420948782
2322,233440.10095497523
688,156631.80802074648
143,143369.31904554876
804,202054.108591021
1214,162591.80706401455
2828,177206.68224634632
1999,157943.06958845232
2467,207322.69543267362
2665,153584.88399345052
1538,336280.58384851925
398,124250.60985171743
2822,157629.19266750032
2157,184550.29160609405
1856,202437.94891617572
1269,106731.96467077997
2570,127003.6165451805
2320,237509.86775754517
1517,188104.8700076378
2304,136522.22526060673
1312,109403.85764370857
2012,137423.68161398175
506,249560.72713784658
2865,209071.22010084888
2367,138046.4116921717
554,110208.20053212553
238,142010.23665677998
1954,119256.62295504916
2488,151232.28473400924
2291,118055.37712077492
1969,113816.59229041936
2725,168516.95855510244
1482,184501.24839668235
2763,196910.33033250322
503,241711.11261525104
