Id,SalePrice
2658,177620.14759350943
2718,185687.72005354427
2414,201489.41294750426
1989,129164.12395898704
625,174008.5023203626
333,108736.35139523521
1327,128243.57284364398
858,152579.9014802333
95,181895.67853845126
1568,167916.5904247105
2482,163046.5590329383
1364,142672.38367409655
2584,162269.3376324628
818,275557.2569916885
2673,183114.3693856983
2089,138771.7094910279
1297,153538.73574542225
790,131507.93007974816
2616,215091.01913553738
720,189562.9676678807
222,160319.70552379644
557,141236.0735360068
1148,194125.5998706948
2766,158054.76351633266
534,181811.33712290452
1452,131412.63710601727
630,144846.71963110528
2648,130492.42413265439
125,155974.8822524719
1904,122860.8850174954
1670,121059.34361746383
756,117104.12263358607
717,289076.72292966023
1032,179050.58777456364
852,198997.66681364746
1731,172581.3841348743
2639,168968.8289665784
2071,127698.49886022464
1267,123520.73506041238
1851,186888.5515435948
567,153773.7657611312
2439,206804.21176021735
1898,159611.92421026703
647,143281.25205970905
2256,231604.7171202973
979,126488.39940526734
1444,216584.96221991576
2485,130750.95396727155
157,129442.457061441
88,134202.79919193668
2003,123947.04715399975
186,195483.37616539336
1425,235104.10318150115
2695,150295.09763277925
738,114856.50812814062
395,161342.51829655908
1353,183241.42163583773
1878,146382.57917624648
390,186425.83981888078
1456,246050.36105991364
1103,291333.70429172023
1387,139883.54176855297
2070,157732.14921653
1199,201263.65705662197
2479,181028.7003422627
501,270747.40450519044
2362,113733.18580392691
1718,203337.8336763422
2188,108558.20182972928
1483,149833.37641769057
2557,97786.81680049507
437,327008.8615418854
2224,207944.46926112857
1628,166839.16173419467
397,141739.12210123963
587,222013.13386987572
971,147368.55818943836
2611,131568.92785018042
1887,127640.30375735331
2399,325005.1934824053
2148,199154.31768173422
304,135154.29955506566
1997,144388.98191451986
2817,129457.25158757364
1431,182099.9252046317
427,329936.7884623323
263,132296.5869127314
598,194886.03154803783
2895,260114.86883400357
687,147889.06338144853
1822,143449.4448481377
2191,134277.02420828506
179,167921.45229606947
1009,191843.26884480703
2010,141426.78141365544
1991,153310.79298506488
1411,164363.0973701347
1721,217561.5542374212
1144,197201.1949164238
593,223874.2951694127
575,268937.5593163115
1249,176870.45995406408
1604,137040.72729850415
1064,455971.33731981815
1923,164017.453581935
1988,129141.70750243499
2325,164407.75148782504
114,228796.95581282608
2700,183412.81739680297
217,142960.98464110403
343,177888.27457496512
386,215276.11751831736
2005,141786.52329082508
2908,151732.5074349124
1814,219897.31383178884
2446,464363.8101295939
208,153868.5898613393
1679,129829.48668605983
822,303984.97289915953
6,185759.86746011893
1781,355758.46410762833
2397,245719.41166708307
2340,262590.50900982163
1618,170771.82706729433
2843,206094.98106662853
1061,319481.87617165607
2786,144623.8358837562
1935,141403.79540755658
1341,154672.23529178993
521,247142.44746091403
2136,146571.2776022898
996,198180.1631078657
227,165066.19783623167
135,171585.8435002437
1167,179101.433605225
294,238096.49972069784
1776,186481.6718920126
540,176697.3106575698
1717,198543.15288188925
2303,140281.84085863468
116,208165.19191357956
127,146792.62251909784
1371,160401.7478763903
1014,174068.16407169562
1507,130556.50533196765
702,152877.5875832522
750,169924.33810303532
261,162011.25401978852
1559,120270.66028446863
577,199200.8769290296
2812,205607.10663745186
2080,159514.36476751888
1368,140450.71369488505
2376,137528.75889257446
659,145074.63124222605
1235,145137.08869750443
332,100811.56915870107
1917,151081.29982676049
2094,240188.7492012979
1460,246137.27196149516
1471,198393.38028610934
1509,135561.6825698535
1922,153068.31968914985
433,477179.649237701
460,237297.05139005333
1116,225239.94466655422
1137,174444.53153814177
53,160034.4310219726
2354,252283.01866616885
1475,187096.3643043163
1761,559689.7363312806
842,153733.91913483117
2739,194511.53528495666
2509,163387.3286873859
1007,198982.8086894703
2610,192697.6145701873
1952,104003.70012677743
2719,181325.13588388517
2921,107217.75232353111
1966,149154.76571465828
292,135090.0812688964
1204,212113.44046685984
1829,254045.81514664233
2419,179942.20567459514
391,180464.6595122696
798,129055.47307285573
481,193848.12001909362
193,199814.68557677447
555,133753.6000000874
899,106927.07726260852
2357,205508.027624349
328,121070.65610827337
1356,166133.5927303986
1154,126678.93063900796
1730,173950.74521593284
2249,161706.49272274415
1119,251416.05014868468
2856,150416.58314397215
1394,180369.1735610898
2587,140129.71914325736
61,295704.5413485911
2661,201702.2372252421
2711,146204.59268451182
1147,179925.1774229113
757,134927.77668802338
2623,105326.41456471776
2378,145418.39483378304
1413,136018.4605241561
1722,204490.88317368831
1112,215905.8882801335
1623,194969.4035792669
1201,222795.78615292016
1513,130444.88974398801
957,392534.41581379366
1171,233543.16823389888
1145,195776.8759984365
2726,236956.30747328303
703,158998.61158429884
760,142599.15631102497
1964,146942.09483472572
2512,180850.78716994272
159,168629.51290796816
1281,172852.99172837232
468,173635.58558939968
290,134072.77826246485
665,124682.9658077234
1463,252778.54813454408
1792,221792.41069641014
923,156568.49011111367
500,249933.82061830434
1408,206037.95399506253
331,102055.46891030954
170,142364.53460187756
2192,109221.93179898954
2571,282309.0194120366
2314,172878.06999416306
2647,122700.20406446526
422,400155.250137241
2457,361685.56432859576
1838,182834.80943266526
2805,253410.9474062192
1645,182553.86384931073
1711,273567.0724492264
2825,243681.9893496998
322,320781.952243699
2103,242234.99373492802
342,131149.95929659207
600,133684.21668443416
488,185644.2140536229
1725,278765.62339880655
2246,226420.8962103801
2847,168652.73308959953
806,238883.9260273835
530,219500.82576520793
963,212938.76509920033
2678,134347.43745025498
171,138502.50020319904
2401,401875.0796158428
805,227774.53609942555
2259,241726.56178651965
1748,174647.9042002938
1361,165849.6056748919
1677,132114.11337191964
1406,150812.73086459987
2322,228473.50016693256
688,167071.81753780053
143,154549.578433268
804,200687.58749028496
1214,162084.18727323954
2828,143166.888586046
1999,174326.83396026635
2467,193838.933832457
2665,168672.20895603654
1538,349251.3716228079
398,127881.6647846458
2822,143064.0626193392
2157,144225.61743523506
1856,185282.42538237805
1269,112940.88528419676
2570,118722.82080837205
2320,221476.2591628635
1517,184242.0028943998
2304,128496.82317767278
1312,120904.6340813504
2012,144561.33995324984
506,231563.76602095185
2865,236655.05299482116
2367,121869.69402107295
554,125044.08367722604
238,136412.21835458107
1954,122762.50761215166
2488,152133.24462719928
2291,103573.8606918782
1969,111756.1834606919
2725,181510.02620852206
1482,148493.60386711554
2763,194280.57850676202
503,225388.27999011485
1584,241375.35301863344
1531,161418.48803604674
2210,176832.19866124677
459,290763.8079078374
556,134385.45231684117
1347,149463.30523438982
1290,93775.15782676413
1388,119754.53984126143
1571,298899.0543941541
2754,196474.6477808663
765,167771.41264720552
2494,142890.5338382642
2870,233026.3872561186
7,195899.54123805894
1114,232790.92135019865
2418,253127.25901317643
291,189260.58068314556
18,304957.2868971522
39,338765.84825656575
1001,224249.37158662724
2442,219394.008333535
616,106723.31204379049
2680,131552.0990724538
1414,149781.04197904473
289,144665.2797823069
40,230214.35526150954
860,140972.74425294704
409,137784.5436757692
673,163783.3079922352
2427,164419.72467874375
2036,187651.5110736326
2564,151505.34767245597
642,169588.3379680484
1008,176230.2834829701
1908,181883.9383845981
2519,213688.62767623214
1369,117060.92210310012
2855,168542.9086114059
712,105904.60390736135
1943,142586.81873928863
1958,126025.18256529812
107,164039.70976988826
2295,208279.20951981097
704,126724.46613692865
676,139348.040573409
259,187101.41270951345
93,269538.3435255947
106,229104.41261530534
2315,185324.0331934788
1050,125004.0428582858
1095,200421.91236489
2709,156135.74574897304
758,155018.03711780254
1496,165135.7668406724
2370,137154.69070672593
2458,244354.29171433917
2733,151874.97938990255
161,297657.74970752536
726,161180.67325577867
845,198612.38111960932
947,239405.81131043984
2232,172079.98977180372
2563,179508.91760105852
2299,190614.6673703219
211,133595.24770858022
605,174999.11393309527
1478,188473.52947891506
2247,231442.28506320127
2274,253656.82356196357
2869,210038.64623794393
967,236942.1569908842
2656,134769.88263437073
667,225542.2160107094
1042,125981.90380517885
2023,174549.80631350866
2447,333582.60573069676
2055,129371.59758591435
2275,260764.57654546457
2204,174388.83694287966
1563,214525.58263925044
483,208566.94300822244
796,140653.89842824382
1526,183232.10955014022
2042,148195.31733596575
442,309680.2585811669
1693,284507.46861904813
1468,218566.93455270852
1430,191366.77851103854
2605,182675.3527362782
1529,192319.38362767262
335,156122.0631838818
1287,142845.54019670194
31,120900.8970197087
1785,275152.7409521379
82,171711.98575465486
2620,154217.88537350108
252,190258.9200256673
721,76238.65784704396
2165,177948.06540190527
2316,181477.89826674355
775,148489.92529116472
1558,115650.37714551548
17,197252.3666515309
1022,234162.48815439187
925,146022.48221697425
438,246542.71596667205
1270,141025.80782613228
1272,124247.03750630088
215,154445.9432890715
266,225609.01875699044
2402,243226.2982600126
1250,139996.93313458975
1984,115086.92683610946
1279,156689.1326383492
377,272310.79767586436
1252,115533.23919076323
2156,260692.44747556053
499,282207.36228418996
1374,146053.54076858453
2898,276819.7114783643
401,125763.02403520145
2721,169742.98284821963
2078,244894.80552930955
2589,139723.75399647676
1946,263517.07727266965
1334,136011.7242265616
2781,226579.44340294908
431,361625.6323018373
576,204647.39873275725
1474,215319.9568585823
2254,155787.99609014686
2155,263552.67527110176
885,114381.29789156494
643,144802.45784145413
1944,142755.2603876941
480,188083.1329846572
2845,134902.99999264692
2387,286986.2206881014
2407,190381.50526227438
2527,188422.72108806926
2514,155747.98810622306
629,137907.68979048522
80,200785.1123288457
1876,145605.77019347006
1546,143855.09439603647
2518,176630.49653693265
2347,184773.79534009684
783,207825.62834724467
1322,105328.23846596757
194,100764.93941309722
1770,271406.55252393417
2143,155954.46996733337
1229,202975.09985696772
511,264792.5262634957
46,203008.8009911009
1348,138284.8997154743
2465,189519.33403114334
387,223855.49826838257
873,208609.61233393927
1918,144926.97876697354
2764,236065.48927792266
2184,166533.15604378158
934,151677.46371303077
1920,152476.44647151214
2631,141927.23143457517
1768,544803.9143064322
2040,135969.22337422523
1749,205649.07421844447
834,230676.20618018723
1457,237438.541011537
79,133144.96642795546
