Id,SalePrice
2658,149110.2953845857
2718,162008.09259551065
2414,209831.27913748863
1989,115377.19312457067
625,178303.27756957232
333,109302.05221166716
1327,125524.85029363839
858,145254.40927201847
95,185784.78446277566
1568,165469.05024804734
2482,159604.49748797342
1364,113466.80280132568
2584,149073.24122705776
818,250076.4340639759
2673,169375.3166442567
2089,136914.37419368335
1297,148639.56090770743
790,115859.92799947766
2616,206628.40542366495
720,189430.12918488454
222,154584.92470605255
557,134345.38150953758
1148,199327.7591596967
2766,181531.90446510154
534,183831.02708431345
1452,125217.79364885541
630,119024.9946448786
2648,115882.96359199409
125,147982.8037731103
1904,102749.39000055722
1670,118428.9974223176
756,84754.97986365184
717,241630.57695527334
1032,164260.97489482377
852,207498.03457733832
1731,187245.00521175587
2639,139848.43038215578
2071,107894.63022126051
1267,128877.96844263107
1851,207567.74604913333
567,152988.68565922717
2439,226091.80531840242
1898,148881.18976107583
647,169307.9958679501
2256,226261.14183972936
979,125458.09222416172
1444,217007.0480418548
2485,131271.11615662847
157,123929.28329733812
88,129265.2681685015
2003,117581.22856915554
186,190863.35789154712
1425,256690.03520929295
2695,119385.18734970188
738,104079.16416157
395,158864.6713018106
1353,175614.20439614414
1878,151780.13169108832
390,169072.68376967427
1456,248171.83339405275
1103,347725.98625188106
1387,130151.71728886198
2070,164706.04749021438
1199,172264.65678747927
2479,171596.4456988857
501,312853.31313671847
2362,114274.18054325653
1718,220357.9359510186
2188,101450.10011220528
1483,154184.2950668126
2557,82945.54031877934
437,358065.15805785113
2224,209125.68941060855
1628,177652.52021487177
397,138159.6820710087
587,201781.8143330832
971,147761.40225202363
2611,145183.97532126907
1887,115802.2845041232
2399,360661.85595207685
2148,206431.24808599206
304,110165.16324628238
1997,137952.65549453735
2817,113027.30580831741
1431,186753.525671339
427,363842.4956921078
263,123634.22980544702
598,166865.49579315825
2895,245898.55230456757
687,142360.70469269474
1822,141517.4430208362
2191,104833.84680382274
179,133427.13374130402
1009,224872.6283493836
2010,133897.3094127959
1991,146767.21053616554
1411,156663.7315157623
1721,235494.77876148364
1144,192052.9093028334
593,209624.3470383354
575,287916.672548556
1249,181633.5928510553
1604,139426.77736686694
1064,556277.1757697675
1923,166953.05477116094
1988,132284.1865891634
2325,177285.757990045
114,204300.26145995373
2700,164662.1231685947
217,121024.23886950067
343,183589.95857182884
386,237460.15465852688
2005,131147.86579791547
2908,151877.70632963552
1814,237246.92790964022
2446,554317.1971346111
208,132401.32890743288
1679,117539.29040373475
822,329053.3723230038
6,198465.58030399555
1781,432040.3768214473
2397,270396.71259080805
2340,320041.93790529465
1618,181911.62840868323
2843,129783.58014533819
1061,375831.88617421134
2786,128908.57145053013
1935,142539.17244734487
1341,127634.84271028722
521,297330.6677277581
2136,139036.6179111846
996,208463.62297669757
227,137591.48002285627
135,170128.99195305005
1167,182785.6946015524
294,235464.99486743606
1776,206641.45196785044
540,183987.01593321373
1717,215744.0039924685
2303,143387.25976569016
116,180682.0478464508
127,144899.28372115904
1371,125349.03698737067
1014,193092.10896169205
1507,119789.29534460735
702,135058.28436692382
750,154455.7686220077
261,150482.30849008885
1559,84879.56869684834
577,228901.62689851288
2812,196685.1537868995
2080,149492.23621673338
1368,126565.21551320242
2376,136197.75938711644
659,121832.82714787323
1235,139696.56638655858
332,97003.00694071791
1917,151163.868098748
2094,247148.04285362124
1460,262935.5623711529
1471,210188.3354292285
1509,124552.08228091858
1922,152530.21584892087
433,561765.8723968513
460,242662.25038484257
1116,263248.6947041118
1137,183018.9348101687
53,172663.0112284495
2354,279443.57990750636
1475,191448.64492132532
1761,679477.7345317645
842,145445.4998489327
2739,192817.0315628935
2509,155427.00859030843
1007,208276.71520148954
2610,184658.11750458553
1952,87243.16452186918
2719,158370.21244077996
2921,105704.537868243
1966,141489.47461164615
292,110098.0581665523
1204,193039.91844706316
1829,270862.1658836109
2419,191013.52950902065
391,154070.72728549587
798,106148.32537161928
481,209272.77343417678
193,206188.60818455793
555,126635.70498432085
899,80505.83472687785
2357,179850.72085316316
328,141296.84894687275
1356,131565.67279344713
1154,111252.67926630662
1730,183953.77074986414
2249,153906.98690284818
1119,279726.03969659854
2856,137859.38337485783
1394,153075.6279274789
2587,125402.65974546879
61,335240.125988396
2661,200797.9541802658
2711,140927.5126010941
1147,183682.35818488797
757,127276.06239078683
2623,93641.34253838446
2378,153396.62244630812
1413,130128.4678108287
1722,224194.063419101
1112,231246.18749814917
1623,208010.59040235178
