Id,SalePrice
2658,146060.75063025055
2718,158279.8843484055
2414,203059.8341058228
1989,112875.24449284356
625,178732.0997358715
333,111444.85101716926
1327,118836.85581304184
858,146273.12332972218
95,184519.10378854067
1568,167455.51118221736
2482,162563.15513258456
1364,120205.64705032893
2584,152899.9894262913
818,265554.51459014515
2673,169398.02691857368
2089,142624.21774697755
1297,142650.89752255625
790,117622.86620014434
2616,208365.03302512658
720,186473.9157665
222,153179.17483375422
557,136461.8719887095
1148,203476.78766118785
2766,182192.6463563059
534,184796.984182731
1452,126974.28194782324
630,123904.06785511874
2648,116838.59861548158
125,146433.94750693865
1904,94137.03345631709
1670,117473.12269050963
756,87124.97092582744
717,252539.73451545066
1032,172443.22434712382
852,214064.98400612973
1731,180152.03740303664
2639,137572.24923489842
2071,108186.76539680555
1267,132178.99294373865
1851,204096.74108490534
567,149009.43054227356
2439,221781.5437115326
1898,150861.73476698954
647,170308.46759238196
2256,232772.82695618435
979,132301.29562754688
1444,223450.26016520942
2485,128677.78989508326
157,126540.1514732403
88,126341.27892510094
2003,111798.42451194795
186,189713.2315781367
1425,265203.2784312074
2695,123223.87685498384
738,97695.28933694055
395,159909.79258415662
1353,169800.48167062525
1878,152022.45612264218
390,179541.39356919407
1456,257009.05352019894
1103,345657.1700665867
1387,130468.32791194436
2070,165104.02924462326
1199,181962.97160890946
2479,173376.62779738783
501,309090.1426921645
2362,113890.71616980273
1718,213042.37646828577
2188,110133.59994806553
1483,157131.17110021997
2557,77022.62828637387
437,348416.0916441411
2224,197025.7979860983
1628,172535.16686316553
397,134402.78964264225
587,211445.2805625305
971,151665.582989079
2611,144497.78648596056
1887,115802.3125923206
2399,359080.6108082438
2148,212236.79530681687
304,114142.6976634561
1997,134217.0816038149
2817,123851.76205274122
1431,184188.27995643317
427,363003.00430643547
263,124929.3883027023
598,174504.55124590447
2895,248647.07272278107
687,147308.4067435874
1822,142118.448256529
2191,113216.4524100683
179,130427.25854200605
1009,222800.21144622748
2010,129895.77317257808
1991,137733.80474267612
1411,157597.36953447794
1721,234096.78829858446
1144,193700.04528887128
593,221554.12426585058
575,281056.7485775413
1249,181760.50140138474
1604,138830.4022493075
1064,563066.6732586122
1923,165897.58363449
1988,128505.39522882897
2325,170791.46174532865
114,211050.4674008257
2700,164553.1103902907
217,115849.37364262695
343,182696.10749895358
386,236828.7259899174
2005,124941.97078873354
2908,152774.96148891482
1814,236681.58289672848
2446,553490.926079226
208,130640.5517665733
1679,125211.33540707464
822,338751.5690064516
6,190148.8484815208
1781,436216.0401489622
2397,269543.0269787892
2340,318733.1335566768
1618,172646.4080026911
2843,128614.47601432566
1061,375434.2747386157
2786,130513.7918963416
1935,144953.94494186528
1341,125214.62658061815
521,296726.5890479931
2136,141831.65588593544
996,202510.20033643703
227,137368.5284874125
135,170173.3090000381
1167,176949.1176234199
294,231805.6728683098
1776,202271.51551966617
540,183208.42493521757
1717,208157.2422179872
2303,141463.6280105057
116,189434.16902631108
127,146899.47731434647
1371,132876.06983707438
1014,183864.42721181965
1507,125483.43605088568
702,130472.58541164525
750,152371.30073263007
261,152527.81746875955
1559,86864.20949113675
577,220874.66338084944
2812,202650.6442275566
2080,151418.03612601027
1368,124710.71985652254
2376,133194.05871240637
659,117346.4464799164
1235,137974.4525195167
332,100657.61982920265
1917,152910.39329275113
2094,251485.75950364742
1460,272480.83903846797
1471,211623.7652764881
1509,130913.06120772626
1922,154094.23962656525
433,568351.843524297
460,241121.5151513947
1116,261475.72234464763
1137,180745.14682430052
53,168439.59119489204
2354,273606.59526154865
1475,196705.31153002984
1761,689023.5138795681
842,145916.79274626222
2739,193163.31649780038
2509,152801.83765853837
1007,203793.4543491955
2610,187523.54461196033
1952,82083.52438637752
2719,153972.04980207974
2921,108385.79629345544
1966,138974.2630112638
292,109877.99174026042
1204,205140.86264071858
1829,264819.0237395143
2419,185710.25066762252
391,165007.25810292322
798,112397.29116047293
481,203930.42320581057
193,206335.59750786424
555,127016.13801948944
899,82381.5655205136
2357,193516.44226630498
328,146649.9923564252
1356,127671.3185713855
1154,110630.14299187755
1730,179416.81545331614
2249,156002.9476812996
1119,278173.20982119703
2856,134950.28026391898
1394,154130.75859709832
2587,124291.96511649014
61,335968.326868369
2661,203589.34481748586
2711,138950.7511660017
1147,185313.1681178036
757,126257.9739226671
2623,94230.6819612062
2378,157821.63319444133
1413,130955.20950305506
1722,222318.0790615086
1112,227532.9315515448
1623,200827.42567148717
1201,192502.73072494284
1513,120847.6935034986
957,376757.6904064077
1171,282539.1758887985
1145,195718.15421101078
2726,263497.3016273136
703,167609.02544524963
760,117347.60030475247
1964,141588.48831378325
2512,184469.26156022906
159,155611.43554810376
1281,165702.99853759818
468,176203.9634514499
290,115305.72526544926
665,98423.12180425992
1463,282398.21452225465
1792,229705.51337229315
923,146218.539397595
500,266935.8306657276
1408,194570.19861290386
331,119679.85959659744
170,116040.10406744259
2192,108764.27204430233
2571,300696.39945362473
2314,176620.72089437905
2647,98841.04213710902
422,447420.56383860484
2457,437005.86434295663
1838,190172.56036090635
2805,259744.87726912578
1645,164408.99624441986
1711,300441.8125045219
2825,261770.51473231407
322,343709.21945320745
2103,276733.64384898474
342,127480.95468771129
600,128366.11215207688
488,194656.62508218345
1725,293315.8556732981
2246,297850.33392555657
2847,168569.6064321871
806,253564.3254527272
530,226357.53157816647
963,196025.66328230855
2678,97223.10271879152
171,107850.99343455106
2401,440753.53589497134
805,227269.4180569153
2259,220247.0689287425
1748,179040.35474092077
1361,136851.16385874164
1677,130238.51127551182
1406,149398.92853916832
2322,235265.69056729798
688,159835.95127134142
143,139582.62088709965
804,207070.98975165165
1214,164081.51305605273
2828,155736.87707198123
1999,163246.7697310359
2467,190310.3524563025
2665,151403.82915263413
1538,360429.5222573479
398,120274.27152937968
2822,150840.21273206998
2157,157678.36333440262
1856,190042.5251159487
1269,101596.2329790895
2570,126148.80446735898
2320,252686.81623990374
1517,142051.08179474357
2304,135595.27315573272
1312,101867.43473848232
2012,123545.75733090188
506,238397.15691789213
2865,215960.66627004027
2367,117100.22344976246
554,92167.09462743756
238,135577.93438696297
1954,117816.18789302082
2488,129074.70642764482
2291,98045.74485964702
1969,110856.25342755708
2725,166039.35985312785
1482,157131.17110021997
2763,194998.86276498638
503,243284.1155949824
1584,251534.25025757338
1531,134548.8414333284
2210,143711.5482948297
459,318315.1613539054
556,137144.36922557134
1347,147481.91691186218
1290,84700.67413365669
1388,106319.35851236682
1571,272567.4773529519
2754,203806.79442421286
765,146188.76345537227
2494,135048.8402038892
2870,220168.53221136273
7,219315.1501108693
1114,259501.5916676813
2418,288083.41318363126
291,154708.75346919944
18,384816.1828003902
39,374611.2680155294
1001,272255.797607279
2442,232859.74743507872
616,112436.39792079493
2680,101161.23313259843
1414,122445.80488221586
289,134972.4614904649
40,255009.06918746352
860,133488.99748478996
